index_name,index_id,index_language,candidates_str,num_candidates
Abel_Goumba,10,French,"[['Abel_Goumba', 'http://dbpedia.org/resource/Abel_Goumba', 10510, 'English'], ['Abel_Caballero', 'http://dbpedia.org/resource/Abel_Caballero', 20203, 'English'], ['Abel_P._Upshur', 'http://dbpedia.org/resource/Abel_P._Upshur', 20820, 'English'], ['Isaac_Herzog', 'http://dbpedia.org/resource/Isaac_Herzog', 11515, 'English'], ['Hector_Laferté', 'http://dbpedia.org/resource/Hector_Laferté', 18641, 'English'], ['Juan_Manuel_Abal_Medina,_Jr.', 'http://dbpedia.org/resource/Juan_Manuel_Abal_Medina,_Jr.', 30374, 'English'], ['Juan_Manuel_Santos', 'http://dbpedia.org/resource/Juan_Manuel_Santos', 38419, 'English'], ['Ignacio_González_González', 'http://dbpedia.org/resource/Ignacio_González_González', 30275, 'English'], ['Juan_Pablo_Montoya', 'http://dbpedia.org/resource/Juan_Pablo_Montoya', 36933, 'English'], ['Juan_José_Lucas', 'http://dbpedia.org/resource/Juan_José_Lucas', 12107, 'English'], ['Jacob_Nicol', 'http://dbpedia.org/resource/Jacob_Nicol', 13282, 'English'], ['Sergio_Rodríguez', 'http://dbpedia.org/resource/Sergio_Rodríguez', 36172, 'English'], ['Albert_Hertzog', 'http://dbpedia.org/resource/Albert_Hertzog', 39088, 'English'], ['Daniel_Ortega', 'http://dbpedia.org/resource/Daniel_Ortega', 34468, 'English'], ['Jacob_Markström', 'http://dbpedia.org/resource/Jacob_Markström', 32610, 'English'], ['Alejandro_Rodríguez_de_Valcárcel', 'http://dbpedia.org/resource/Alejandro_Rodríguez_de_Valcárcel', 20642, 'English'], ['Juan_Manuel_Fangio', 'http://dbpedia.org/resource/Juan_Manuel_Fangio', 15787, 'English'], ['Nereu_Ramos', 'http://dbpedia.org/resource/Nereu_Ramos', 17008, 'English'], ['Elias_Hrawi', 'http://dbpedia.org/resource/Elias_Hrawi', 16064, 'English'], ['David_Dacko', 'http://dbpedia.org/resource/David_Dacko', 19830, 'English']]",20
I_Feel_for_You_(chanson),11,French,"[['I_Feel_for_You', 'http://dbpedia.org/resource/I_Feel_for_You', 10511, 'English'], ['All_I_Want_for_Christmas_Is_You', 'http://dbpedia.org/resource/All_I_Want_for_Christmas_Is_You', 12152, 'English'], ['I_Feel_You', 'http://dbpedia.org/resource/I_Feel_You', 10675, 'English'], ['Can_You_Feel_It_(The_Jacksons_song)', 'http://dbpedia.org/resource/Can_You_Feel_It_(The_Jacksons_song)', 12884, 'English'], [""I_Was_Made_for_Lovin'_You"", ""http://dbpedia.org/resource/I_Was_Made_for_Lovin'_You"", 19746, 'English'], ['I_Was_Born_to_Love_You_(song)', 'http://dbpedia.org/resource/I_Was_Born_to_Love_You_(song)', 35513, 'English'], ['See_You_(song)', 'http://dbpedia.org/resource/See_You_(song)', 17330, 'English'], ['Oops!..._I_Did_It_Again_(song)', 'http://dbpedia.org/resource/Oops!..._I_Did_It_Again_(song)', 13956, 'English'], [""I_Think_I'm_in_Love_with_You"", ""http://dbpedia.org/resource/I_Think_I'm_in_Love_with_You"", 31539, 'English'], ['I_Will_Always_Love_You', 'http://dbpedia.org/resource/I_Will_Always_Love_You', 32535, 'English'], ['I_Want_to_Know_What_Love_Is', 'http://dbpedia.org/resource/I_Want_to_Know_What_Love_Is', 39111, 'English'], ['What_Do_You_Want_from_Me_(Pink_Floyd_song)', 'http://dbpedia.org/resource/What_Do_You_Want_from_Me_(Pink_Floyd_song)', 14707, 'English'], [""Don't_Be_Stupid_(You_Know_I_Love_You)"", ""http://dbpedia.org/resource/Don't_Be_Stupid_(You_Know_I_Love_You)"", 34118, 'English'], ['The_Way_You_Make_Me_Feel', 'http://dbpedia.org/resource/The_Way_You_Make_Me_Feel', 14787, 'English'], ['I_Feel_So', 'http://dbpedia.org/resource/I_Feel_So', 13774, 'English'], ['Let_It_Be_(song)', 'http://dbpedia.org/resource/Let_It_Be_(song)', 16555, 'English'], ['Before_I_Forget_(song)', 'http://dbpedia.org/resource/Before_I_Forget_(song)', 32062, 'English'], ['I_Want_You_Back', 'http://dbpedia.org/resource/I_Want_You_Back', 20539, 'English'], ['Love_Me_like_You_Do', 'http://dbpedia.org/resource/Love_Me_like_You_Do', 34520, 'English'], ['You_Really_Got_Me', 'http://dbpedia.org/resource/You_Really_Got_Me', 15733, 'English']]",20
All_Hope_Is_Gone,12,French,"[['All_Hope_Is_Gone', 'http://dbpedia.org/resource/All_Hope_Is_Gone', 10512, 'English'], ['All_Hope_Is_Gone_(song)', 'http://dbpedia.org/resource/All_Hope_Is_Gone_(song)', 39415, 'English'], ['All_We_Know_Is_Falling', 'http://dbpedia.org/resource/All_We_Know_Is_Falling', 18892, 'English'], ['All_You_Need_Is_Love', 'http://dbpedia.org/resource/All_You_Need_Is_Love', 37070, 'English'], ['All_That_I_Need_Is_to_Be_Loved', 'http://dbpedia.org/resource/All_That_I_Need_Is_to_Be_Loved', 38604, 'English'], ['All_She_Wants_Is', 'http://dbpedia.org/resource/All_She_Wants_Is', 20807, 'English'], ['This_Is_All_Yours', 'http://dbpedia.org/resource/This_Is_All_Yours', 39035, 'English'], ['All_I_Want_for_Christmas_Is_You', 'http://dbpedia.org/resource/All_I_Want_for_Christmas_Is_You', 12152, 'English'], ['Come_On_Over_Baby_(All_I_Want_Is_You)', 'http://dbpedia.org/resource/Come_On_Over_Baby_(All_I_Want_Is_You)', 33453, 'English'], ['Is_There_Anybody_Out_There%3F', 'http://dbpedia.org/resource/Is_There_Anybody_Out_There%3F', 34381, 'English'], ['Is_There_Something_I_Should_Know%3F', 'http://dbpedia.org/resource/Is_There_Something_I_Should_Know%3F', 20938, 'English'], ['What_Is_and_What_Should_Never_Be', 'http://dbpedia.org/resource/What_Is_and_What_Should_Never_Be', 30784, 'English'], ['There_Is_Nothing_Left_to_Lose', 'http://dbpedia.org/resource/There_Is_Nothing_Left_to_Lose', 36599, 'English'], ['Mr._Know_It_All', 'http://dbpedia.org/resource/Mr._Know_It_All', 33177, 'English'], ['Bringing_It_All_Back_Home', 'http://dbpedia.org/resource/Bringing_It_All_Back_Home', 14786, 'English'], [""Everybody_Else_Is_Doing_It,_So_Why_Can't_We%3F"", ""http://dbpedia.org/resource/Everybody_Else_Is_Doing_It,_So_Why_Can't_We%3F"", 31470, 'English'], ['Where_Did_All_the_Love_Go%3F', 'http://dbpedia.org/resource/Where_Did_All_the_Love_Go%3F', 16191, 'English'], ['The_Day_That_Never_Comes', 'http://dbpedia.org/resource/The_Day_That_Never_Comes', 11710, 'English'], [""We're_Not_Gonna_Take_It_(The_Who_song)"", ""http://dbpedia.org/resource/We're_Not_Gonna_Take_It_(The_Who_song)"", 32607, 'English'], ['No-One_but_You_(Only_the_Good_Die_Young)', 'http://dbpedia.org/resource/No-One_but_You_(Only_the_Good_Die_Young)', 33681, 'English']]",20
Hans_Hoogervorst,13,French,"[['Hans_Hoogervorst', 'http://dbpedia.org/resource/Hans_Hoogervorst', 10513, 'English'], ['Hans_Filbinger', 'http://dbpedia.org/resource/Hans_Filbinger', 35142, 'English'], ['Hans_Modrow', 'http://dbpedia.org/resource/Hans_Modrow', 35668, 'English'], ['Hans_Matthöfer', 'http://dbpedia.org/resource/Hans_Matthöfer', 17797, 'English'], ['Hans_Eichel', 'http://dbpedia.org/resource/Hans_Eichel', 20734, 'English'], ['Hans-Jürgen_Wischnewski', 'http://dbpedia.org/resource/Hans-Jürgen_Wischnewski', 13189, 'English'], ['Hans_Herrmann', 'http://dbpedia.org/resource/Hans_Herrmann', 15424, 'English'], ['Hans_Zimmer', 'http://dbpedia.org/resource/Hans_Zimmer', 19079, 'English'], ['Hans_Bethe', 'http://dbpedia.org/resource/Hans_Bethe', 19474, 'English'], ['Hans_Apel', 'http://dbpedia.org/resource/Hans_Apel', 35173, 'English'], ['Hans-Gert_Pöttering', 'http://dbpedia.org/resource/Hans-Gert_Pöttering', 37229, 'English'], ['Hans-Dietrich_Genscher', 'http://dbpedia.org/resource/Hans-Dietrich_Genscher', 11993, 'English'], ['Hans-Jochen_Vogel', 'http://dbpedia.org/resource/Hans-Jochen_Vogel', 15021, 'English'], ['Hans-Rudolf_Merz', 'http://dbpedia.org/resource/Hans-Rudolf_Merz', 36954, 'English'], ['Hans-Peter_Tschudi', 'http://dbpedia.org/resource/Hans-Peter_Tschudi', 37396, 'English'], ['Hans_Heilbronn', 'http://dbpedia.org/resource/Hans_Heilbronn', 14785, 'English'], ['Hans-Christoph_Seebohm', 'http://dbpedia.org/resource/Hans-Christoph_Seebohm', 10874, 'English'], ['Hans-Peter_Friedrich', 'http://dbpedia.org/resource/Hans-Peter_Friedrich', 10669, 'English'], ['Hans_Luther', 'http://dbpedia.org/resource/Hans_Luther', 17131, 'English'], ['Hans_Vonk_(conductor)', 'http://dbpedia.org/resource/Hans_Vonk_(conductor)', 31458, 'English']]",20
Liste_des_chefs_d'État_centrafricains,14,French,"[['List_of_heads_of_state_of_the_Central_African_Republic', 'http://dbpedia.org/resource/List_of_heads_of_state_of_the_Central_African_Republic', 10514, 'English'], ['List_of_heads_of_government_of_the_Central_African_Republic', 'http://dbpedia.org/resource/List_of_heads_of_government_of_the_Central_African_Republic', 39237, 'English'], ['List_of_heads_of_state_of_Panama', 'http://dbpedia.org/resource/List_of_heads_of_state_of_Panama', 32369, 'English'], ['List_of_heads_of_state_of_Argentina', 'http://dbpedia.org/resource/List_of_heads_of_state_of_Argentina', 11163, 'English'], ['List_of_heads_of_state_of_Ecuador', 'http://dbpedia.org/resource/List_of_heads_of_state_of_Ecuador', 33428, 'English'], ['List_of_heads_of_state_of_Chad', 'http://dbpedia.org/resource/List_of_heads_of_state_of_Chad', 32617, 'English'], ['List_of_heads_of_government_of_Liechtenstein', 'http://dbpedia.org/resource/List_of_heads_of_government_of_Liechtenstein', 32350, 'English'], ['List_of_heads_of_government_of_Andorra', 'http://dbpedia.org/resource/List_of_heads_of_government_of_Andorra', 17581, 'English'], ['List_of_heads_of_government_of_Burkina_Faso', 'http://dbpedia.org/resource/List_of_heads_of_government_of_Burkina_Faso', 34367, 'English'], ['List_of_Governors_of_Texas', 'http://dbpedia.org/resource/List_of_Governors_of_Texas', 30730, 'English'], ['List_of_Governors_of_Nebraska', 'http://dbpedia.org/resource/List_of_Governors_of_Nebraska', 16904, 'English'], ['List_of_Governors_of_Alabama', 'http://dbpedia.org/resource/List_of_Governors_of_Alabama', 37489, 'English'], ['List_of_Governors_of_Arkansas', 'http://dbpedia.org/resource/List_of_Governors_of_Arkansas', 17077, 'English'], ['List_of_Governors_of_Pennsylvania', 'http://dbpedia.org/resource/List_of_Governors_of_Pennsylvania', 38171, 'English'], ['List_of_Governors_of_Louisiana', 'http://dbpedia.org/resource/List_of_Governors_of_Louisiana', 19525, 'English'], ['List_of_Presidents_of_the_Dominican_Republic', 'http://dbpedia.org/resource/List_of_Presidents_of_the_Dominican_Republic', 33371, 'English'], ['List_of_Presidents_of_Lebanon', 'http://dbpedia.org/resource/List_of_Presidents_of_Lebanon', 37865, 'English'], ['List_of_Presidents_of_Peru', 'http://dbpedia.org/resource/List_of_Presidents_of_Peru', 16089, 'English'], ['List_of_Governors_of_Alaska', 'http://dbpedia.org/resource/List_of_Governors_of_Alaska', 34362, 'English'], ['Head_of_Government_of_Tunisia', 'http://dbpedia.org/resource/Head_of_Government_of_Tunisia', 17823, 'English']]",20
Aleh_Antonenka,15,French,"[['Jo_Siffert', 'http://dbpedia.org/resource/Jo_Siffert', 37065, 'English'], ['Věra_Jourová', 'http://dbpedia.org/resource/Věra_Jourová', 31137, 'English'], ['Jarkko_Immonen', 'http://dbpedia.org/resource/Jarkko_Immonen', 19284, 'English'], ['Bakir_Izetbegović', 'http://dbpedia.org/resource/Bakir_Izetbegović', 10889, 'English'], ['Sauli_Niinistö', 'http://dbpedia.org/resource/Sauli_Niinistö', 35961, 'English'], ['Simonetta_Sommaruga', 'http://dbpedia.org/resource/Simonetta_Sommaruga', 11970, 'English'], ['Juho_Sunila', 'http://dbpedia.org/resource/Juho_Sunila', 19631, 'English'], ['Mýa', 'http://dbpedia.org/resource/Mýa', 16990, 'English'], ['Zenyatta_Mondatta', 'http://dbpedia.org/resource/Zenyatta_Mondatta', 32536, 'English'], ['Célestin_Gaombalet', 'http://dbpedia.org/resource/Célestin_Gaombalet', 31771, 'English'], ['Sigmundur_Davíð_Gunnlaugsson', 'http://dbpedia.org/resource/Sigmundur_Davíð_Gunnlaugsson', 34335, 'English'], ['Fiez', 'http://dbpedia.org/resource/Fiez', 13615, 'English'], ['Petteri_Orpo', 'http://dbpedia.org/resource/Petteri_Orpo', 20754, 'English'], ['Mika_Nakashima', 'http://dbpedia.org/resource/Mika_Nakashima', 14834, 'English'], ['Roope_Latvala', 'http://dbpedia.org/resource/Roope_Latvala', 13529, 'English'], ['Orbe', 'http://dbpedia.org/resource/Orbe', 20304, 'English'], ['Jari_Kurri', 'http://dbpedia.org/resource/Jari_Kurri', 19197, 'English'], ['Mika_Noronen', 'http://dbpedia.org/resource/Mika_Noronen', 17760, 'English'], ['Vitorino_Guimarães', 'http://dbpedia.org/resource/Vitorino_Guimarães', 11267, 'English'], ['Amay', 'http://dbpedia.org/resource/Amay', 39312, 'English']]",20
Grue_(constellation),16,French,"[['Hercules_(constellation)', 'http://dbpedia.org/resource/Hercules_(constellation)', 35576, 'English'], ['Grus_(constellation)', 'http://dbpedia.org/resource/Grus_(constellation)', 10516, 'English'], ['Orion_(constellation)', 'http://dbpedia.org/resource/Orion_(constellation)', 31369, 'English'], ['Leo_(constellation)', 'http://dbpedia.org/resource/Leo_(constellation)', 19402, 'English'], ['Phoenix_(constellation)', 'http://dbpedia.org/resource/Phoenix_(constellation)', 13933, 'English'], ['Pegasus_(constellation)', 'http://dbpedia.org/resource/Pegasus_(constellation)', 13176, 'English'], ['Hydra_(constellation)', 'http://dbpedia.org/resource/Hydra_(constellation)', 12557, 'English'], ['Gemini_(constellation)', 'http://dbpedia.org/resource/Gemini_(constellation)', 31646, 'English'], ['Aquila_(constellation)', 'http://dbpedia.org/resource/Aquila_(constellation)', 34962, 'English'], ['Norma_(constellation)', 'http://dbpedia.org/resource/Norma_(constellation)', 35094, 'English'], ['Lynx_(constellation)', 'http://dbpedia.org/resource/Lynx_(constellation)', 32481, 'English'], ['Aquarius_(constellation)', 'http://dbpedia.org/resource/Aquarius_(constellation)', 36848, 'English'], ['Cygnus_(constellation)', 'http://dbpedia.org/resource/Cygnus_(constellation)', 19245, 'English'], ['Auriga_(constellation)', 'http://dbpedia.org/resource/Auriga_(constellation)', 33339, 'English'], ['Andromeda_(constellation)', 'http://dbpedia.org/resource/Andromeda_(constellation)', 38329, 'English'], ['Perseus_(constellation)', 'http://dbpedia.org/resource/Perseus_(constellation)', 38330, 'English'], ['Taurus_(constellation)', 'http://dbpedia.org/resource/Taurus_(constellation)', 17120, 'English'], ['Cassiopeia_(constellation)', 'http://dbpedia.org/resource/Cassiopeia_(constellation)', 19713, 'English'], ['Carina_(constellation)', 'http://dbpedia.org/resource/Carina_(constellation)', 17821, 'English'], ['Libra_(constellation)', 'http://dbpedia.org/resource/Libra_(constellation)', 20965, 'English']]",20
APOEL_Nicosie,17,French,"[['APOEL_FC', 'http://dbpedia.org/resource/APOEL_FC', 10517, 'English'], ['Anorthosis_Famagusta_FC', 'http://dbpedia.org/resource/Anorthosis_Famagusta_FC', 37010, 'English'], ['AEK_Larnaca_F.C.', 'http://dbpedia.org/resource/AEK_Larnaca_F.C.', 33292, 'English'], ['AEL_Limassol', 'http://dbpedia.org/resource/AEL_Limassol', 16975, 'English'], ['Nea_Salamis_Famagusta_FC', 'http://dbpedia.org/resource/Nea_Salamis_Famagusta_FC', 35291, 'English'], ['Apollon_Limassol', 'http://dbpedia.org/resource/Apollon_Limassol', 32618, 'English'], ['Cyprus', 'http://dbpedia.org/resource/Cyprus', 35292, 'English'], ['FC_Dinamo_Minsk', 'http://dbpedia.org/resource/FC_Dinamo_Minsk', 17489, 'English'], ['FC_Dinamo_Tbilisi', 'http://dbpedia.org/resource/FC_Dinamo_Tbilisi', 15024, 'English'], ['Panathinaikos_F.C.', 'http://dbpedia.org/resource/Panathinaikos_F.C.', 19732, 'English'], ['Valletta_F.C.', 'http://dbpedia.org/resource/Valletta_F.C.', 19496, 'English'], ['Olympiacos_F.C.', 'http://dbpedia.org/resource/Olympiacos_F.C.', 13393, 'English'], ['FC_Porto', 'http://dbpedia.org/resource/FC_Porto', 11363, 'English'], ['AEK_Athens_F.C.', 'http://dbpedia.org/resource/AEK_Athens_F.C.', 12454, 'English'], ['Sliema_Wanderers_F.C.', 'http://dbpedia.org/resource/Sliema_Wanderers_F.C.', 19643, 'English'], ['Maccabi_Haifa_F.C.', 'http://dbpedia.org/resource/Maccabi_Haifa_F.C.', 13813, 'English'], ['Porto', 'http://dbpedia.org/resource/Porto', 12704, 'English'], ['Kallithea_F.C.', 'http://dbpedia.org/resource/Kallithea_F.C.', 30559, 'English'], ['FC_Shakhtar_Donetsk', 'http://dbpedia.org/resource/FC_Shakhtar_Donetsk', 39135, 'English'], ['Asteras_Tripoli_F.C.', 'http://dbpedia.org/resource/Asteras_Tripoli_F.C.', 38718, 'English']]",20
Saint-Frédéric,18,French,"[['Saint-Frédéric,_Quebec', 'http://dbpedia.org/resource/Saint-Frédéric,_Quebec', 10518, 'English'], ['Saint-Cyprien,_Bas-Saint-Laurent,_Quebec', 'http://dbpedia.org/resource/Saint-Cyprien,_Bas-Saint-Laurent,_Quebec', 18486, 'English'], ['Saint-Donat,_Bas-Saint-Laurent,_Quebec', 'http://dbpedia.org/resource/Saint-Donat,_Bas-Saint-Laurent,_Quebec', 13443, 'English'], ['Saint-Damase,_Bas-Saint-Laurent,_Quebec', 'http://dbpedia.org/resource/Saint-Damase,_Bas-Saint-Laurent,_Quebec', 15927, 'English'], ['Saint-Étienne', 'http://dbpedia.org/resource/Saint-Étienne', 11917, 'English'], [""Saint-François-d'Assise,_Quebec"", ""http://dbpedia.org/resource/Saint-François-d'Assise,_Quebec"", 19107, 'English'], ['Saint-Simon,_Bas-Saint-Laurent,_Quebec', 'http://dbpedia.org/resource/Saint-Simon,_Bas-Saint-Laurent,_Quebec', 18756, 'English'], ['Saint-Cergue', 'http://dbpedia.org/resource/Saint-Cergue', 31109, 'English'], [""Saint-Christophe-d'Arthabaska,_Quebec"", ""http://dbpedia.org/resource/Saint-Christophe-d'Arthabaska,_Quebec"", 34008, 'English'], ['Saint-Denis,_Seine-Saint-Denis', 'http://dbpedia.org/resource/Saint-Denis,_Seine-Saint-Denis', 11375, 'English'], ['Saint-Michel,_Quebec', 'http://dbpedia.org/resource/Saint-Michel,_Quebec', 10595, 'English'], ['Saint-Pacôme', 'http://dbpedia.org/resource/Saint-Pacôme', 14647, 'English'], ['Saint-Laurent,_Quebec', 'http://dbpedia.org/resource/Saint-Laurent,_Quebec', 17357, 'English'], ['Saint-Julien,_Quebec', 'http://dbpedia.org/resource/Saint-Julien,_Quebec', 13017, 'English'], ['Saint-André-du-Lac-Saint-Jean,_Quebec', 'http://dbpedia.org/resource/Saint-André-du-Lac-Saint-Jean,_Quebec', 14886, 'English'], ['Saint-André,_Quebec', 'http://dbpedia.org/resource/Saint-André,_Quebec', 11393, 'English'], [""Saint-François-de-l'Île-d'Orléans"", ""http://dbpedia.org/resource/Saint-François-de-l'Île-d'Orléans"", 11994, 'English'], ['Saint-Jérôme,_Quebec', 'http://dbpedia.org/resource/Saint-Jérôme,_Quebec', 19183, 'English'], ['Saint-Léon-le-Grand,_Bas-Saint-Laurent,_Quebec', 'http://dbpedia.org/resource/Saint-Léon-le-Grand,_Bas-Saint-Laurent,_Quebec', 36673, 'English'], ['Saint-Guillaume,_Quebec', 'http://dbpedia.org/resource/Saint-Guillaume,_Quebec', 17567, 'English']]",20
Euskal_Herria_Bildu,19,French,"[['Gipuzkoa', 'http://dbpedia.org/resource/Gipuzkoa', 12447, 'English'], ['Cerdanya_(comarca)', 'http://dbpedia.org/resource/Cerdanya_(comarca)', 30197, 'English'], ['Turgut_Özal', 'http://dbpedia.org/resource/Turgut_Özal', 34392, 'English'], ['Rexhep_Meidani', 'http://dbpedia.org/resource/Rexhep_Meidani', 38978, 'English'], ['EH_Bildu', 'http://dbpedia.org/resource/EH_Bildu', 10519, 'English'], ['Parti_Québécois', 'http://dbpedia.org/resource/Parti_Québécois', 14389, 'English'], ['Pridi_Banomyong', 'http://dbpedia.org/resource/Pridi_Banomyong', 37057, 'English'], ['Noguera_(comarca)', 'http://dbpedia.org/resource/Noguera_(comarca)', 32766, 'English'], ['Transnistria', 'http://dbpedia.org/resource/Transnistria', 32842, 'English'], ['Sétif', 'http://dbpedia.org/resource/Sétif', 30690, 'English'], ['Sipoo', 'http://dbpedia.org/resource/Sipoo', 39363, 'English'], ['Beji_Caid_Essebsi', 'http://dbpedia.org/resource/Beji_Caid_Essebsi', 36711, 'English'], ['Keski-Vuosaari', 'http://dbpedia.org/resource/Keski-Vuosaari', 30679, 'English'], ['Tsakhiagiin_Elbegdorj', 'http://dbpedia.org/resource/Tsakhiagiin_Elbegdorj', 37081, 'English'], ['Tabaré_Vázquez', 'http://dbpedia.org/resource/Tabaré_Vázquez', 15454, 'English'], ['Nintendocore', 'http://dbpedia.org/resource/Nintendocore', 11272, 'English'], ['Bettino_Craxi', 'http://dbpedia.org/resource/Bettino_Craxi', 17301, 'English'], ['Trường_Chinh', 'http://dbpedia.org/resource/Trường_Chinh', 33195, 'English'], ['Barakaldo', 'http://dbpedia.org/resource/Barakaldo', 13322, 'English'], ['Uusimaa', 'http://dbpedia.org/resource/Uusimaa', 18705, 'English']]",20
Country_rock,20,French,"[['Country_rock', 'http://dbpedia.org/resource/Country_rock', 10520, 'English'], ['Southern_rock', 'http://dbpedia.org/resource/Southern_rock', 11937, 'English'], ['Country_music', 'http://dbpedia.org/resource/Country_music', 17788, 'English'], ['Country_blues', 'http://dbpedia.org/resource/Country_blues', 12921, 'English'], ['Country_folk', 'http://dbpedia.org/resource/Country_folk', 16525, 'English'], ['Heartland_rock', 'http://dbpedia.org/resource/Heartland_rock', 20134, 'English'], ['Folk_rock', 'http://dbpedia.org/resource/Folk_rock', 20957, 'English'], ['Rock_music', 'http://dbpedia.org/resource/Rock_music', 18577, 'English'], ['Rock_and_Roll_Music', 'http://dbpedia.org/resource/Rock_and_Roll_Music', 13207, 'English'], ['Pop_rock', 'http://dbpedia.org/resource/Pop_rock', 11778, 'English'], ['The_Rock_Show', 'http://dbpedia.org/resource/The_Rock_Show', 37119, 'English'], ['Rock_and_roll', 'http://dbpedia.org/resource/Rock_and_roll', 35262, 'English'], ['Bob_Rock', 'http://dbpedia.org/resource/Bob_Rock', 36377, 'English'], ['Hard_rock', 'http://dbpedia.org/resource/Hard_rock', 11278, 'English'], ['Alternative_rock', 'http://dbpedia.org/resource/Alternative_rock', 14372, 'English'], ['Roots_rock', 'http://dbpedia.org/resource/Roots_rock', 10590, 'English'], ['Rock_and_Roll_Over', 'http://dbpedia.org/resource/Rock_and_Roll_Over', 13756, 'English'], ['Party_Rock', 'http://dbpedia.org/resource/Party_Rock', 18003, 'English'], ['Blues_rock', 'http://dbpedia.org/resource/Blues_rock', 14323, 'English'], ['Instrumental_rock', 'http://dbpedia.org/resource/Instrumental_rock', 13050, 'English']]",20
Président_fédéral_(Allemagne),21,French,"[['President_of_Germany', 'http://dbpedia.org/resource/President_of_Germany', 10521, 'English'], ['Federal_Ministry_of_Finance_(Germany)', 'http://dbpedia.org/resource/Federal_Ministry_of_Finance_(Germany)', 16149, 'English'], ['Federal_Ministry_of_Defence_(Germany)', 'http://dbpedia.org/resource/Federal_Ministry_of_Defence_(Germany)', 14336, 'English'], ['Federal_Ministry_of_Health_(Germany)', 'http://dbpedia.org/resource/Federal_Ministry_of_Health_(Germany)', 31638, 'English'], ['German_federal_election,_2013', 'http://dbpedia.org/resource/German_federal_election,_2013', 16976, 'English'], ['Federal_Ministry_for_Economic_Affairs_and_Energy_(Germany)', 'http://dbpedia.org/resource/Federal_Ministry_for_Economic_Affairs_and_Energy_(Germany)', 37189, 'English'], ['Vice-Chancellor_of_Germany', 'http://dbpedia.org/resource/Vice-Chancellor_of_Germany', 12888, 'English'], ['Federal_Ministry_of_the_Interior_(Germany)', 'http://dbpedia.org/resource/Federal_Ministry_of_the_Interior_(Germany)', 37159, 'English'], ['Vice_President_of_the_United_States', 'http://dbpedia.org/resource/Vice_President_of_the_United_States', 19903, 'English'], ['Federal_Ministry_of_Education_and_Research_(Germany)', 'http://dbpedia.org/resource/Federal_Ministry_of_Education_and_Research_(Germany)', 33745, 'English'], ['President_of_the_United_States', 'http://dbpedia.org/resource/President_of_the_United_States', 14623, 'English'], ['Federal_Ministry_of_Food_and_Agriculture_(Germany)', 'http://dbpedia.org/resource/Federal_Ministry_of_Food_and_Agriculture_(Germany)', 34355, 'English'], ['President_of_Russia', 'http://dbpedia.org/resource/President_of_Russia', 39171, 'English'], ['President_of_Poland', 'http://dbpedia.org/resource/President_of_Poland', 39087, 'English'], ['Christian_Democratic_Union_of_Germany', 'http://dbpedia.org/resource/Christian_Democratic_Union_of_Germany', 10661, 'English'], ['Socialist_Federal_Republic_of_Yugoslavia', 'http://dbpedia.org/resource/Socialist_Federal_Republic_of_Yugoslavia', 12873, 'English'], ['Federal_District_(Brazil)', 'http://dbpedia.org/resource/Federal_District_(Brazil)', 11862, 'English'], ['President_of_the_European_Commission', 'http://dbpedia.org/resource/President_of_the_European_Commission', 16756, 'English'], ['Canadian_federal_election,_2008', 'http://dbpedia.org/resource/Canadian_federal_election,_2008', 19747, 'English'], ['President_of_France', 'http://dbpedia.org/resource/President_of_France', 13474, 'English']]",20
